OrganizationIdentifier.x,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime.TimeZoneCode,MonitoringLocationIdentifier,ResultSampleFractionText,ResultMeasureValue,ResultMeasure.MeasureUnitCode,LatitudeMeasure,LongitudeMeasure
USGS-KS,Water,Surface Water,7/12/2017,CDT,USGS-07143672,Dissolved,0.017,ug/l,38.0286223,-97.540597
USGS-KS,Water,Surface Water,8/1/2017,CDT,USGS-07143672,Dissolved,0.026,ug/l,38.0286223,-97.540597
USGS-KS,Water,Surface Water,8/17/2017,CDT,USGS-07143672,Dissolved,0.004,ug/l,38.0286223,-97.540597
USGS-KS,Water,Surface Water,9/5/2017,CDT,USGS-07143672,Dissolved,NA,No Unit,38.0286223,-97.540597
USGS-KS,Water,Surface Water,11/14/2017,CST,USGS-07143672,Dissolved,NA,No Unit,38.0286223,-97.540597
USGS-KS,Water,Surface Water,1/30/2018,CST,USGS-07143672,Dissolved,NA,No Unit,38.0286223,-97.540597
USGS-KS,Water,Surface Water,3/21/2018,CDT,USGS-07143672,Dissolved,NA,No Unit,38.0286223,-97.540597
USGS-KS,Water,Surface Water,3/21/2018,CDT,USGS-07143672,Dissolved,NA,No Unit,38.0286223,-97.540597
USGS-KS,Water,Surface Water,5/1/2018,CDT,USGS-07143672,Dissolved,NA,No Unit,38.0286223,-97.540597
USGS-KS,Water,Surface Water,5/22/2018,CDT,USGS-07143672,Dissolved,0.015,ug/l,38.0286223,-97.540597
USGS-KS,Water,Surface Water,6/2/2018,CDT,USGS-07143672,Dissolved,0.055,ug/l,38.0286223,-97.540597
USGS-KS,Water,Surface Water,7/18/2018,CDT,USGS-07143672,Dissolved,NA,No Unit,38.0286223,-97.540597
USGS-KS,Water,Surface Water,9/6/2018,CDT,USGS-07143672,Dissolved,0.009,ug/l,38.0286223,-97.540597
USGS-KS,Water,Surface Water,12/3/2018,CST,USGS-07143672,Dissolved,NA,No Unit,38.0286223,-97.540597
USGS-KS,Water,Surface Water,1/19/2016,CST,USGS-07144100,Dissolved,1.49,ng/l,37.8830674,-97.4244864
USGS-KS,Water,Surface Water,2/16/2016,CST,USGS-07144100,Dissolved,NA,No Unit,37.8830674,-97.4244864
USGS-KS,Water,Surface Water,3/16/2016,CDT,USGS-07144100,Dissolved,6.92,ng/l,37.8830674,-97.4244864
USGS-KS,Water,Surface Water,4/20/2016,CDT,USGS-07144100,Dissolved,102,ng/l,37.8830674,-97.4244864
USGS-KS,Water,Surface Water,5/3/2016,CDT,USGS-07144100,Dissolved,24,ng/l,37.8830674,-97.4244864
USGS-KS,Water,Surface Water,5/3/2016,CDT,USGS-07144100,Dissolved,0.017,ug/l,37.8830674,-97.4244864
USGS-KS,Water,Surface Water,5/18/2016,CDT,USGS-07144100,Dissolved,15.5,ng/l,37.8830674,-97.4244864
USGS-KS,Water,Surface Water,5/26/2016,CDT,USGS-07144100,Dissolved,NA,No Unit,37.8830674,-97.4244864
USGS-KS,Water,Surface Water,5/31/2016,CDT,USGS-07144100,Dissolved,7.3,ng/l,37.8830674,-97.4244864
USGS-KS,Water,Surface Water,6/7/2016,CDT,USGS-07144100,Dissolved,2.79,ng/l,37.8830674,-97.4244864
USGS-KS,Water,Surface Water,6/21/2016,CDT,USGS-07144100,Dissolved,25.8,ng/l,37.8830674,-97.4244864
USGS-KS,Water,Surface Water,6/28/2016,CDT,USGS-07144100,Dissolved,8.11,ng/l,37.8830674,-97.4244864
USGS-KS,Water,Surface Water,7/6/2016,CDT,USGS-07144100,Dissolved,NA,No Unit,37.8830674,-97.4244864
USGS-KS,Water,Surface Water,7/6/2016,CDT,USGS-07144100,Dissolved,0.008,ug/l,37.8830674,-97.4244864
USGS-KS,Water,Surface Water,7/13/2016,CDT,USGS-07144100,Dissolved,4.27,ng/l,37.8830674,-97.4244864
USGS-KS,Water,Surface Water,7/25/2016,CDT,USGS-07144100,Dissolved,NA,No Unit,37.8830674,-97.4244864
USGS-KS,Water,Surface Water,8/11/2016,CDT,USGS-07144100,Dissolved,0.012,ug/l,37.8830674,-97.4244864
USGS-KS,Water,Surface Water,8/16/2016,CDT,USGS-07144100,Dissolved,25.3,ng/l,37.8830674,-97.4244864
USGS-KS,Water,Surface Water,8/29/2016,CDT,USGS-07144100,Dissolved,8.1,ng/l,37.8830674,-97.4244864
USGS-KS,Water,Surface Water,9/7/2016,CDT,USGS-07144100,Dissolved,4.17,ng/l,37.8830674,-97.4244864
USGS-KS,Water,Surface Water,10/24/2016,CDT,USGS-07144100,Dissolved,3.08,ng/l,37.8830674,-97.4244864
USGS-KS,Water,Surface Water,11/15/2016,CST,USGS-07144100,Dissolved,3.15,ng/l,37.8830674,-97.4244864
USGS-KS,Water,Surface Water,12/14/2016,CST,USGS-07144100,Dissolved,2.17,ng/l,37.8830674,-97.4244864
USGS-KS,Water,Surface Water,1/10/2017,CST,USGS-07144100,Dissolved,NA,No Unit,37.8830674,-97.4244864
USGS-KS,Water,Surface Water,2/14/2017,CST,USGS-07144100,Dissolved,NA,No Unit,37.8830674,-97.4244864
USGS-KS,Water,Surface Water,3/14/2017,CDT,USGS-07144100,Dissolved,NA,No Unit,37.8830674,-97.4244864
USGS-KS,Water,Surface Water,3/30/2017,CDT,USGS-07144100,Dissolved,0.018,ug/l,37.8830674,-97.4244864
USGS-KS,Water,Surface Water,4/11/2017,CDT,USGS-07144100,Dissolved,4.95,ng/l,37.8830674,-97.4244864
USGS-KS,Water,Surface Water,5/1/2017,CDT,USGS-07144100,Dissolved,11.6,ng/l,37.8830674,-97.4244864
USGS-KS,Water,Surface Water,5/1/2017,CDT,USGS-07144100,Dissolved,0.017,ug/l,37.8830674,-97.4244864
USGS-KS,Water,Surface Water,5/15/2017,CDT,USGS-07144100,Dissolved,8.43,ng/l,37.8830674,-97.4244864
USGS-KS,Water,Surface Water,5/31/2017,CDT,USGS-07144100,Dissolved,9.82,ng/l,37.8830674,-97.4244864
USGS-KS,Water,Surface Water,5/31/2017,CDT,USGS-07144100,Dissolved,0.012,ug/l,37.8830674,-97.4244864
USGS-KS,Water,Surface Water,6/5/2017,CDT,USGS-07144100,Dissolved,5.74,ng/l,37.8830674,-97.4244864
USGS-KS,Water,Surface Water,6/13/2017,CDT,USGS-07144100,Dissolved,6.28,ng/l,37.8830674,-97.4244864
USGS-KS,Water,Surface Water,6/13/2017,CDT,USGS-07144100,Dissolved,6,ng/l,37.8830674,-97.4244864
USGS-KS,Water,Surface Water,6/28/2017,CDT,USGS-07144100,Dissolved,5.33,ng/l,37.8830674,-97.4244864
USGS-KS,Water,Surface Water,6/28/2017,CDT,USGS-07144100,Dissolved,0.014,ug/l,37.8830674,-97.4244864
USGS-KS,Water,Surface Water,7/13/2017,CDT,USGS-07144100,Dissolved,18,ng/l,37.8830674,-97.4244864
USGS-KS,Water,Surface Water,7/13/2017,CDT,USGS-07144100,Dissolved,0.019,ug/l,37.8830674,-97.4244864
USGS-KS,Water,Surface Water,7/31/2017,CDT,USGS-07144100,Dissolved,5.31,ng/l,37.8830674,-97.4244864
USGS-KS,Water,Surface Water,8/2/2017,CDT,USGS-07144100,Dissolved,0.008,ug/l,37.8830674,-97.4244864
USGS-KS,Water,Surface Water,8/16/2017,CDT,USGS-07144100,Dissolved,3.22,ng/l,37.8830674,-97.4244864
USGS-KS,Water,Surface Water,8/16/2017,CDT,USGS-07144100,Dissolved,0.004,ug/l,37.8830674,-97.4244864
USGS-KS,Water,Surface Water,8/30/2017,CDT,USGS-07144100,Dissolved,14.3,ng/l,37.8830674,-97.4244864
USGS-KS,Water,Surface Water,9/6/2017,CDT,USGS-07144100,Dissolved,5.98,ng/l,37.8830674,-97.4244864
USGS-KS,Water,Surface Water,9/6/2017,CDT,USGS-07144100,Dissolved,0.011,ug/l,37.8830674,-97.4244864
USGS-KS,Water,Surface Water,10/17/2017,CDT,USGS-07144100,Dissolved,3.9,ng/l,37.8830674,-97.4244864
USGS-KS,Water,Surface Water,11/15/2017,CST,USGS-07144100,Dissolved,NA,No Unit,37.8830674,-97.4244864
USGS-KS,Water,Surface Water,11/15/2017,CST,USGS-07144100,Dissolved,1.66,ng/l,37.8830674,-97.4244864
USGS-KS,Water,Surface Water,12/12/2017,CST,USGS-07144100,Dissolved,1.5,ng/l,37.8830674,-97.4244864
USGS-KS,Water,Surface Water,1/18/2018,CST,USGS-07144100,Dissolved,4.25,ng/l,37.8830674,-97.4244864
USGS-KS,Water,Surface Water,1/31/2018,CST,USGS-07144100,Dissolved,NA,No Unit,37.8830674,-97.4244864
USGS-KS,Water,Surface Water,2/14/2018,CST,USGS-07144100,Dissolved,NA,No Unit,37.8830674,-97.4244864
USGS-KS,Water,Surface Water,3/6/2018,CST,USGS-07144100,Dissolved,NA,No Unit,37.8830674,-97.4244864
USGS-KS,Water,Surface Water,3/22/2018,CDT,USGS-07144100,Dissolved,0.006,ug/l,37.8830674,-97.4244864
USGS-KS,Water,Surface Water,4/18/2018,CDT,USGS-07144100,Dissolved,13.2,ng/l,37.8830674,-97.4244864
USGS-KS,Water,Surface Water,5/2/2018,CDT,USGS-07144100,Dissolved,102,ng/l,37.8830674,-97.4244864
USGS-KS,Water,Surface Water,5/2/2018,CDT,USGS-07144100,Dissolved,0.081,ug/l,37.8830674,-97.4244864
USGS-KS,Water,Surface Water,5/9/2018,CDT,USGS-07144100,Dissolved,64.4,ng/l,37.8830674,-97.4244864
USGS-KS,Water,Surface Water,5/23/2018,CDT,USGS-07144100,Dissolved,0.058,ug/l,37.8830674,-97.4244864
USGS-KS,Water,Surface Water,5/23/2018,CDT,USGS-07144100,Dissolved,47.7,ng/l,37.8830674,-97.4244864
USGS-KS,Water,Surface Water,6/1/2018,CDT,USGS-07144100,Dissolved,0.042,ug/l,37.8830674,-97.4244864
USGS-KS,Water,Surface Water,6/6/2018,CDT,USGS-07144100,Dissolved,45,ng/l,37.8830674,-97.4244864
USGS-KS,Water,Surface Water,6/20/2018,CDT,USGS-07144100,Dissolved,11.4,ng/l,37.8830674,-97.4244864
USGS-KS,Water,Surface Water,6/20/2018,CDT,USGS-07144100,Dissolved,11.6,ng/l,37.8830674,-97.4244864
USGS-KS,Water,Surface Water,6/26/2018,CDT,USGS-07144100,Dissolved,101,ng/l,37.8830674,-97.4244864
USGS-KS,Water,Surface Water,7/19/2018,CDT,USGS-07144100,Dissolved,5.86,ng/l,37.8830674,-97.4244864
USGS-KS,Water,Surface Water,7/19/2018,CDT,USGS-07144100,Dissolved,0.009,ug/l,37.8830674,-97.4244864
USGS-KS,Water,Surface Water,7/31/2018,CDT,USGS-07144100,Dissolved,15.5,ng/l,37.8830674,-97.4244864
USGS-KS,Water,Surface Water,8/16/2018,CDT,USGS-07144100,Dissolved,28.8,ng/l,37.8830674,-97.4244864
USGS-KS,Water,Surface Water,8/28/2018,CDT,USGS-07144100,Dissolved,13.1,ng/l,37.8830674,-97.4244864
USGS-KS,Water,Surface Water,9/6/2018,CDT,USGS-07144100,Dissolved,0.009,ug/l,37.8830674,-97.4244864
USGS-KS,Water,Surface Water,9/18/2018,CDT,USGS-07144100,Dissolved,5.79,ng/l,37.8830674,-97.4244864
USGS-KS,Water,Surface Water,10/16/2018,CDT,USGS-07144100,Dissolved,2.39,ng/l,37.8830674,-97.4244864
USGS-KS,Water,Surface Water,11/19/2018,CST,USGS-07144100,Dissolved,7.96,ng/l,37.8830674,-97.4244864
USGS-KS,Water,Surface Water,12/4/2018,CST,USGS-07144100,Dissolved,NA,No Unit,37.8830674,-97.4244864
USGS-KS,Water,Surface Water,12/17/2018,CST,USGS-07144100,Dissolved,2.45,ng/l,37.8830674,-97.4244864
USGS-KS,Water,Groundwater,7/16/2018,CDT,USGS-372329097105501,Dissolved,NA,No Unit,37.3912806,-97.1819611
USGS-KS,Water,Groundwater,6/13/2016,CDT,USGS-372400094400801,Dissolved,NA,No Unit,37.4,-94.6688889
USGS-KS,Water,Groundwater,8/8/2016,CST,USGS-375115097294601,Dissolved,0.018,ug/l,37.8541667,-97.4961111
USGS-KS,Water,Groundwater,8/8/2016,CST,USGS-375115097294602,Dissolved,NA,No Unit,37.8541667,-97.4961111
USGS-KS,Water,Groundwater,8/9/2016,CDT,USGS-375300097321101,Dissolved,NA,No Unit,37.8833333,-97.5363889
USGS-KS,Water,Groundwater,8/9/2016,CDT,USGS-375300097321102,Dissolved,NA,No Unit,37.8833333,-97.5363889
USGS-KS,Water,Groundwater,8/16/2016,CDT,USGS-375327097285401,Dissolved,0.01,ug/l,37.8908451,-97.4819872
USGS-KS,Water,Surface Water,6/2/2016,CDT,USGS-375331097285301,Dissolved,0.007,ug/l,37.8919562,-97.4817094
USGS-KS,Water,Surface Water,7/7/2016,CDT,USGS-375331097285301,Dissolved,NA,No Unit,37.8919562,-97.4817094
USGS-KS,Water,Surface Water,6/2/2016,CDT,USGS-375338097290800,Dissolved,NA,No Unit,37.8937528,-97.4855917
USGS-KS,Water,Surface Water,7/7/2016,CDT,USGS-375338097290800,Dissolved,0.006,ug/l,37.8937528,-97.4855917
USGS-KS,Water,Surface Water,5/3/2016,CDT,USGS-375348097262800,Dissolved,0.026,ug/l,37.8967222,-97.4410278
USGS-KS,Water,Surface Water,5/26/2016,CDT,USGS-375348097262800,Dissolved,NA,No Unit,37.8967222,-97.4410278
USGS-KS,Water,Surface Water,8/11/2016,CDT,USGS-375348097262800,Dissolved,0.013,ug/l,37.8967222,-97.4410278
USGS-KS,Water,Surface Water,9/13/2016,CDT,USGS-375348097262800,Dissolved,0.006,ug/l,37.8967222,-97.4410278
USGS-KS,Water,Surface Water,10/7/2016,CDT,USGS-375348097262800,Dissolved,0.004,ug/l,37.8967222,-97.4410278
USGS-KS,Water,Surface Water,5/3/2016,CDT,USGS-375350097262800,Dissolved,0.015,ug/l,37.8971389,-97.4411111
USGS-KS,Water,Surface Water,5/26/2016,CDT,USGS-375350097262800,Dissolved,NA,No Unit,37.8971389,-97.4411111
USGS-KS,Water,Groundwater,8/3/2016,CDT,USGS-375434097321301,Dissolved,NA,No Unit,37.9094444,-97.5369444
USGS-KS,Water,Groundwater,8/3/2016,CDT,USGS-375434097321301,Dissolved,NA,No Unit,37.9094444,-97.5369444
USGS-KS,Water,Groundwater,8/3/2016,CDT,USGS-375434097321302,Dissolved,NA,No Unit,37.9094444,-97.5369444
USGS-KS,Water,Groundwater,8/3/2016,CDT,USGS-375446097390701,Dissolved,NA,No Unit,37.9127778,-97.6519444
USGS-KS,Water,Groundwater,8/3/2016,CDT,USGS-375446097390702,Dissolved,NA,No Unit,37.9127778,-97.6519444
USGS-KS,Water,Groundwater,8/2/2016,CDT,USGS-375629097274801,Dissolved,NA,No Unit,37.9413889,-97.4633333
USGS-KS,Water,Groundwater,8/2/2016,CDT,USGS-375629097274802,Dissolved,NA,No Unit,37.9413889,-97.4633333
USGS-KS,Water,Groundwater,6/29/2016,CDT,USGS-375629097312301,Dissolved,NA,No Unit,37.9414005,-97.5233758
USGS-KS,Water,Groundwater,6/29/2016,CDT,USGS-375629097312302,Dissolved,NA,No Unit,37.9414005,-97.5233758
USGS-KS,Water,Groundwater,8/2/2016,CDT,USGS-375642097385305,Dissolved,NA,No Unit,37.945,-97.6480556
USGS-KS,Water,Groundwater,8/2/2016,CDT,USGS-375642097385305,Dissolved,NA,No Unit,37.945,-97.6480556
USGS-KS,Water,Groundwater,8/6/2018,MDT,USGS-375711101480201,Dissolved,NA,No Unit,37.9530389,-101.8005139
USGS-KS,Water,Groundwater,6/22/2016,CDT,USGS-375722097360601,Dissolved,NA,No Unit,37.9561226,-97.6019886
USGS-KS,Water,Groundwater,6/22/2016,CDT,USGS-375722097360601,Dissolved,NA,No Unit,37.9561226,-97.6019886
USGS-KS,Water,Groundwater,6/22/2016,CDT,USGS-375722097360602,Dissolved,NA,No Unit,37.9561226,-97.6019886
USGS-KS,Water,Groundwater,8/1/2016,CDT,USGS-375814097300001,Dissolved,NA,No Unit,37.9705556,-97.5
USGS-KS,Water,Groundwater,8/1/2016,CDT,USGS-375814097300002,Dissolved,NA,No Unit,37.9705556,-97.5
USGS-KS,Water,Groundwater,6/8/2016,CDT,USGS-380042097363701,Dissolved,NA,No Unit,38.0117892,-97.6106548
USGS-KS,Water,Groundwater,8/1/2016,CDT,USGS-380051097330901,Dissolved,NA,No Unit,38.0141667,-97.5525
USGS-KS,Water,Groundwater,8/1/2016,CDT,USGS-380051097330902,Dissolved,NA,No Unit,38.0141667,-97.5525
USGS-KS,Water,Groundwater,6/7/2016,CDT,USGS-380051097362802,Dissolved,NA,No Unit,38.0141225,-97.6081269
USGS-KS,Water,Groundwater,6/7/2016,CDT,USGS-380051097364402,Dissolved,NA,No Unit,38.0141225,-97.6126548
USGS-KS,Water,Groundwater,6/7/2016,CDT,USGS-380051097364402,Dissolved,NA,No Unit,38.0141225,-97.6126548
USGS-KS,Water,Groundwater,7/20/2016,CDT,USGS-380130097385001,Dissolved,NA,No Unit,38.025,-97.6472222
USGS-KS,Water,Groundwater,7/20/2016,CDT,USGS-380130097385002,Dissolved,NA,No Unit,38.025,-97.6472222
USGS-KS,Water,Groundwater,7/20/2016,CDT,USGS-380328097342501,Dissolved,NA,No Unit,38.0577778,-97.5736111
USGS-KS,Water,Groundwater,7/20/2016,CDT,USGS-380328097342502,Dissolved,NA,No Unit,38.0577778,-97.5736111
USGS-KS,Water,Groundwater,7/9/2018,CDT,USGS-380510097574101,Dissolved,6.72,ng/l,38.0859889,-97.9612917
USGS-KS,Water,Groundwater,8/14/2018,CDT,USGS-382323096320301,Dissolved,NA,No Unit,38.3897833,-96.5341833
USGS-KS,Water,Groundwater,8/15/2018,CDT,USGS-382631099411801,Dissolved,4.39,ng/l,38.4419306,-99.6883222
USGS-KS,Water,Groundwater,8/1/2018,CDT,USGS-384247099173501,Dissolved,NA,No Unit,38.7131278,-99.2929444
USGS-KS,Water,Groundwater,8/1/2018,CDT,USGS-384247099173501,Dissolved,NA,No Unit,38.7131278,-99.2929444
USGS-KS,Water,Groundwater,7/25/2018,CDT,USGS-385536097071401,Dissolved,NA,No Unit,38.9265583,-97.1204889
USGS-KS,Water,Groundwater,7/31/2018,CDT,USGS-385852099540301,Dissolved,NA,No Unit,38.9810333,-99.9009472
USGS-KS,Water,Groundwater,7/18/2018,CDT,USGS-390052094541901,Dissolved,NA,No Unit,39.0143611,-94.9053528
USGS-KS,Water,Groundwater,7/24/2018,CDT,USGS-390238096495401,Dissolved,9.49,ng/l,39.0440361,-96.8315417
USGS-KS,Water,Groundwater,7/24/2018,CDT,USGS-390238096495401,Dissolved,9.27,ng/l,39.0440361,-96.8315417
USGS-KS,Water,Groundwater,8/23/2018,CDT,USGS-390605095485901,Dissolved,NA,No Unit,39.1014333,-95.8164389
USGS-KS,Water,Groundwater,7/23/2018,CDT,USGS-391219096174201,Dissolved,9.7,ng/l,39.2052056,-96.2949639
USGS-KS,Water,Groundwater,7/30/2018,CDT,USGS-392519099182601,Dissolved,4.4,ng/l,39.4219556,-99.3071778
USGS-KS,Water,Groundwater,8/7/2018,CDT,USGS-393010098325701,Dissolved,12.4,ng/l,39.50275,-98.5491222
USGS-KS,Water,Groundwater,8/22/2018,CDT,USGS-394037099192402,Dissolved,NA,No Unit,39.6769722,-99.3233972
USGS-KS,Water,Groundwater,8/8/2018,CDT,USGS-395527097490801,Dissolved,NA,No Unit,39.924175,-97.8187861
21KAN001_WQX,Water,,8/15/2016,CST,21KAN001_WQX-LM010001,Total,NA,ug/l,39.80569,-99.93584
21KAN001_WQX,Water,,8/15/2016,CST,21KAN001_WQX-LM010001,Total,NA,ug/l,39.80569,-99.93584
21KAN001_WQX,Water,,7/18/2017,CDT,21KAN001_WQX-LM010201,Total,NA,No Unit,38.36966,-96.57742
21KAN001_WQX,Water,,8/23/2017,CDT,21KAN001_WQX-LM010301,Total,NA,No Unit,39.84931,-95.36782
21KAN001_WQX,Water,,8/23/2017,CDT,21KAN001_WQX-LM010301,Total,NA,No Unit,39.84931,-95.36782
21KAN001_WQX,Water,,7/17/2017,CDT,21KAN001_WQX-LM010401,Total,NA,No Unit,37.65256,-98.25481
21KAN001_WQX,Water,,8/29/2017,CDT,21KAN001_WQX-LM010901,Total,NA,No Unit,39.92262,-97.11544
21KAN001_WQX,Water,,8/15/2016,CST,21KAN001_WQX-LM011001,Total,NA,ug/l,39.66212,-99.13156
21KAN001_WQX,Water,,7/5/2016,CST,21KAN001_WQX-LM011201,Total,NA,ug/l,38.69188,-100.9168
21KAN001_WQX,Water,,7/5/2016,CST,21KAN001_WQX-LM011201,Total,NA,ug/l,38.69188,-100.9168
21KAN001_WQX,Water,,7/5/2016,CST,21KAN001_WQX-LM011231,Total,NA,ug/l,38.66713,-100.91975
21KAN001_WQX,Water,,8/8/2017,CDT,21KAN001_WQX-LM011301,Total,NA,No Unit,38.80417,-95.15832
21KAN001_WQX,Water,,8/8/2017,CDT,21KAN001_WQX-LM011401,Total,NA,No Unit,38.83342,-95.381
21KAN001_WQX,Water,,8/8/2017,CDT,21KAN001_WQX-LM011401,Total,NA,No Unit,38.83342,-95.381
21KAN001_WQX,Water,,8/23/2017,CDT,21KAN001_WQX-LM011601,Total,NA,No Unit,39.82611,-95.52778
21KAN001_WQX,Water,,8/2/2017,CDT,21KAN001_WQX-LM012401,Total,NA,No Unit,38.76073,-95.67668
21KAN001_WQX,Water,,6/12/2017,CDT,21KAN001_WQX-LM012601,Total,NA,No Unit,39.63124,-95.18098
21KAN001_WQX,Water,,6/26/2017,CDT,21KAN001_WQX-LM012701,Total,NA,No Unit,37.46805,-96.22561
21KAN001_WQX,Water,,8/22/2016,CST,21KAN001_WQX-LM012801,Total,NA,ug/l,39.69059,-98.27852
21KAN001_WQX,Water,,8/14/2017,CDT,21KAN001_WQX-LM013301,Total,NA,No Unit,37.79798,-95.0602
21KAN001_WQX,Water,,9/12/2017,CDT,21KAN001_WQX-LM013601,Total,NA,No Unit,39.67452,-95.51753
21KAN001_WQX,Water,,6/27/2017,CDT,21KAN001_WQX-LM014201,Total,NA,No Unit,37.18095,-97.21227
21KAN001_WQX,Water,,7/10/2017,CDT,21KAN001_WQX-LM014701,Total,NA,No Unit,38.39857,-97.74933
21KAN001_WQX,Water,,8/23/2016,CST,21KAN001_WQX-LM015001,Total,NA,ug/l,39.89236,-98.03427
21KAN001_WQX,Water,,7/17/2017,CDT,21KAN001_WQX-LM017001,Total,NA,No Unit,37.72647,-97.79866
21KAN001_WQX,Water,,8/16/2016,CST,21KAN001_WQX-LM018001,Total,NA,ug/l,39.48756,-98.32954
21KAN001_WQX,Water,,7/18/2017,CDT,21KAN001_WQX-LM020001,Total,NA,No Unit,38.36984,-97.08588
21KAN001_WQX,Water,,8/1/2017,CDT,21KAN001_WQX-LM022001,Total,NA,No Unit,38.67397,-96.51054
21KAN001_WQX,Water,,8/28/2017,CDT,21KAN001_WQX-LM022601,Total,NA,No Unit,38.96639,-94.83611
21KAN001_WQX,Water,,8/2/2016,CST,21KAN001_WQX-LM023001,Total,NA,ug/l,37.65549,-96.06029
21KAN001_WQX,Water,,8/2/2016,CST,21KAN001_WQX-LM024001,Total,NA,ug/l,37.7416,-95.91536
21KAN001_WQX,Water,,8/2/2016,CST,21KAN001_WQX-LM024001,Total,NA,ug/l,37.7416,-95.91536
21KAN001_WQX,Water,,9/6/2016,CST,21KAN001_WQX-LM025001,Total,NA,ug/l,37.27654,-95.7923
21KAN001_WQX,Water,,7/26/2017,CDT,21KAN001_WQX-LM026001,Total,NA,No Unit,38.23561,-95.76559
21KAN001_WQX,Water,,8/2/2017,CDT,21KAN001_WQX-LM027001,Total,NA,No Unit,38.5142,-95.71925
21KAN001_WQX,Water,,8/2/2017,CDT,21KAN001_WQX-LM028001,Total,NA,No Unit,38.65937,-95.55464
21KAN001_WQX,Water,,9/6/2016,CST,21KAN001_WQX-LM031001,Total,NA,ug/l,37.27355,-95.47285
21KAN001_WQX,Water,,6/12/2017,CDT,21KAN001_WQX-LM032001,Total,NA,No Unit,39.45596,-95.7663
21KAN001_WQX,Water,,7/17/2017,CDT,21KAN001_WQX-LM033001,Total,NA,No Unit,37.84644,-96.81276
21KAN001_WQX,Water,,8/15/2017,CDT,21KAN001_WQX-LM035001,Total,NA,No Unit,38.65813,-94.8918
21KAN001_WQX,Water,,8/3/2016,CST,21KAN001_WQX-LM039601,Total,NA,ug/l,38.20194,-95.68806
21KAN001_WQX,Water,,6/12/2017,CDT,21KAN001_WQX-LM039801,Total,NA,No Unit,39.54361,-95.15305
21KAN001_WQX,Water,,8/14/2017,CDT,21KAN001_WQX-LM040601,Total,NA,No Unit,38.31004,-95.24001
21KAN001_WQX,Water,,8/1/2017,CDT,21KAN001_WQX-LM042001,Total,NA,No Unit,38.8624,-96.19637
21KAN001_WQX,Water,,6/27/2017,CDT,21KAN001_WQX-LM042301,Total,NA,No Unit,37.20417,-97.52722
21KAN001_WQX,Water,,6/27/2017,CDT,21KAN001_WQX-LM042301,Total,NA,No Unit,37.20417,-97.52722
21KAN001_WQX,Water,,6/27/2016,CST,21KAN001_WQX-LM042601,Total,NA,ug/l,37.2439,-99.35493
21KAN001_WQX,Water,,6/27/2016,CST,21KAN001_WQX-LM042801,Total,NA,ug/l,37.60881,-99.29435
21KAN001_WQX,Water,,8/1/2017,CDT,21KAN001_WQX-LM043001,Total,NA,No Unit,38.67442,-96.5474
21KAN001_WQX,Water,,7/11/2016,CST,21KAN001_WQX-LM044002,Total,NA,ug/l,38.35242,-94.65013
21KAN001_WQX,Water,,6/22/2016,CST,21KAN001_WQX-LM044201,Total,NA,ug/l,38.19639,-94.69056
21KAN001_WQX,Water,,8/3/2016,CST,21KAN001_WQX-LM045601,Total,0.82,ug/l,38.11963,-95.87607
21KAN001_WQX,Water,,8/14/2017,CDT,21KAN001_WQX-LM046801,Total,NA,No Unit,38.3975,-95.22227
21KAN001_WQX,Water,,8/1/2017,CDT,21KAN001_WQX-LM047201,Total,NA,No Unit,38.65978,-97.01323
21KAN001_WQX,Water,,6/26/2017,CDT,21KAN001_WQX-LM048701,Total,NA,No Unit,37.23553,-96.19013
21KAN001_WQX,Water,,6/7/2016,CST,21KAN001_WQX-LM049901,Total,NA,ug/l,38.97556,-96.2975
21KAN001_WQX,Water,,6/7/2016,CST,21KAN001_WQX-LM050001,Total,NA,ug/l,38.97837,-96.26987
21KAN001_WQX,Water,,7/10/2017,CDT,21KAN001_WQX-LM050201,Total,NA,No Unit,38.10333,-98.48611
21KAN001_WQX,Water,,7/10/2017,CDT,21KAN001_WQX-LM050601,Total,NA,No Unit,38.18306,-98.52972
21KAN001_WQX,Water,,6/27/2017,CDT,21KAN001_WQX-LM050801,Total,NA,No Unit,37.3534,-96.8885
21KAN001_WQX,Water,,8/14/2017,CDT,21KAN001_WQX-LM051401,Total,NA,No Unit,38.1275,-94.89056
21KAN001_WQX,Water,,8/22/2016,CST,21KAN001_WQX-LM052801,Total,NA,ug/l,39.66278,-97.90389
21KAN001_WQX,Water,,6/14/2016,CST,21KAN001_WQX-LM053601,Total,NA,ug/l,38.06713,-100.5634
21KAN001_WQX,Water,,8/24/2016,CST,21KAN001_WQX-LM053901,Total,NA,ug/l,37.93408,-96.46085
21KAN001_WQX,Water,,6/14/2016,CST,21KAN001_WQX-LM055001,Total,NA,ug/l,38.06111,-100.05361
21KAN001_WQX,Water,,6/21/2016,CST,21KAN001_WQX-LM060601,Total,NA,ug/l,39.63098,-95.46128
21KAN001_WQX,Water,,6/6/2016,CST,21KAN001_WQX-LM060901,Total,NA,ug/l,39.03692,-95.69665
21KAN001_WQX,Water,,6/12/2017,CDT,21KAN001_WQX-LM061501,Total,NA,No Unit,39.44086,-95.59815
